,Player,Team,Pos,Age,ID,HitTool,Discipline,Power,Speed,Durability
2209,Axiel Plaz,PIT,C/1B,20.2,800208,99.0,92.0,121.0,83.0,88.0
2210,Richard Ramirez,PIT,C/1B,20.3,800197,94.0,,103.0,90.0,
2211,Edgleen Perez,PIT,C,19.4,814297,98.0,121.0,70.0,88.0,109.0
2212,Adonys Guzman,PIT,C,21.9,702631,,,,,
2213,Victor Marquez,PIT,C/1B,17.4,829762,,,,,
2214,Enmanuel Valdez,PIT,1B/2B,26.9,665839,98.0,110.0,114.0,88.0,
2215,Nick Cimillo,PIT,1B,25.7,701177,99.0,104.0,121.0,91.0,103.0
2216,Callan Moss,PIT,1B,22.2,801978,101.0,105.0,104.0,100.0,112.0
2217,Jared R. Jones,PIT,1B,22.3,702262,93.0,,,,
2218,Tony Blanco Jr.,PIT,1B,20.5,703156,94.0,,,80.0,
2219,Raymond Mola,PIT,1B/LF/RF,19.9,806986,,,,,
2220,Javier Acevedo,PIT,1B/C,18.7,821033,,,,,
2221,Termarr Johnson,PIT,2B,21.4,702261,100.0,108.0,109.0,105.0,107.0
2222,Mike Jarvis,PIT,2B/LF/3B,27.5,690448,100.0,93.0,93.0,139.0,92.0
2223,Anthony Prato,PIT,2B/LF/CF,27.5,668791,102.0,113.0,85.0,109.0,98.0
2224,Keiner Delgado,PIT,2B/3B/SS,21.8,700731,98.0,103.0,103.0,108.0,109.0
2225,Carlos Caro,PIT,2B/SS/RF,21.0,814261,98.0,,80.0,108.0,
2226,Dylan Palmer,PIT,2B/3B/SS,22.1,805590,,,,,
2227,Johan De Los Santos,PIT,2B/SS,17.3,829059,,,,,
2228,Antonio Pimentel,PIT,2B/3B/LF,20.1,808240,,,,,
2229,Fredderick Ovalle,PIT,2B/3B/SS,18.4,829704,,,,,
2230,Duce Gourson,PIT,3B/2B/1B,23.1,701546,101.0,102.0,102.0,119.0,102.0
2231,Jhonny Severino,PIT,3B/2B/LF,21.0,703177,99.0,85.0,114.0,110.0,104.0
2232,Brent Iredale,PIT,3B/LF,22.3,821348,97.0,,,,
2233,Murf Gray,PIT,3B,21.8,809092,,,,,
2234,Eddie Rynders,PIT,3B,20.0,815535,,,,,
2235,Yoander Santana,PIT,3B/1B,17.9,829729,,,,,
2236,Hyun Seung Lee,PIT,3B/SS,17.7,829748,,,,,
2237,Cam Devanney,PIT,SS/3B/2B,28.6,687478,99.0,93.0,108.0,93.0,111.0
2238,Tsung-Che Cheng,PIT,SS/2B/3B,24.3,691907,96.0,103.0,83.0,114.0,108.0
2239,Alika Williams,PIT,SS/3B/2B,26.6,675961,104.0,98.0,94.0,95.0,103.0
2240,Konnor Griffin,PIT,SS/CF,19.5,804606,105.0,99.0,122.0,132.0,112.0
2241,Jack Brannigan,PIT,SS/3B/2B,24.6,687394,97.0,102.0,120.0,108.0,84.0
2242,Javier Rivas,PIT,SS/3B,23.2,691922,105.0,81.0,110.0,90.0,109.0
2243,Yordany De Los Santos,PIT,SS/2B/3B,20.7,703154,96.0,88.0,98.0,140.0,100.0
2244,Sammy Stafura,PIT,SS/2B,21.0,806230,102.0,101.0,104.0,118.0,112.0
2245,Matt King,PIT,SS/3B/2B,23.2,823153,,,,,
2246,Wyatt Sanford,PIT,SS/2B,19.9,815608,96.0,,101.0,145.0,
2247,Gustavo Melendez,PIT,SS,18.0,828116,,,,,
2248,Darell Morel,PIT,SS,18.1,829716,,,,,
2249,Adbiel Feliz,PIT,SS/2B,18.7,815925,,,,,
2250,Kendrick Herrera,PIT,SS/2B/3B,18.8,821696,,,,,
2251,Billy Cook,PIT,CF/1B/LF,26.8,695257,101.0,94.0,104.0,108.0,104.0
2252,Ji Hwan Bae,PIT,CF/LF/RF,26.3,678225,105.0,104.0,91.0,122.0,99.0
2253,Ronny Simon,PIT,LF/2B/RF,25.5,682927,102.0,109.0,98.0,117.0,103.0
2254,Sammy Siani,PIT,CF/RF/LF,24.9,686445,101.0,100.0,93.0,112.0,99.0
2255,Jase Bowen,PIT,CF/LF/RF,25.2,687749,99.0,91.0,106.0,117.0,100.0
2256,Matthew Fraizer,PIT,RF/LF/CF,27.8,670208,106.0,97.0,99.0,114.0,88.0
2257,Esmerlyn Valdez,PIT,RF/LF/1B,21.8,699013,97.0,98.0,128.0,88.0,108.0
2258,Will Taylor,PIT,CF/RF/LF,22.8,696142,96.0,99.0,114.0,118.0,98.0
2259,Mitch Jebb,PIT,CF/2B,23.5,694991,103.0,127.0,76.0,117.0,112.0
2260,Tres Gonzalez,PIT,LF/RF,25.1,687206,100.0,118.0,86.0,93.0,94.0
2261,Lonnie White,PIT,CF/LF/RF,22.8,696145,95.0,92.0,116.0,120.0,94.0
2262,Edward Florentino,PIT,CF/1B/RF,19.0,821273,104.0,112.0,128.0,142.0,105.0
2263,Titus Dumitru,PIT,LF/RF/CF,22.5,828335,99.0,98.0,97.0,108.0,103.0
2264,Ivan Brethowr,PIT,RF/LF,22.7,814442,97.0,106.0,95.0,113.0,102.0
2265,Shalin Polanco,PIT,LF/RF/CF,21.7,694186,100.0,90.0,116.0,108.0,96.0
2266,Estuar Suero,PIT,LF/CF/RF,20.2,800209,,,,,
2267,Brian Sanchez,PIT,CF/RF/LF,21.3,809331,98.0,101.0,101.0,127.0,84.0
2268,Josh Tate,PIT,CF/LF/RF,22.2,702495,104.0,,,,
2269,Eddy J. Rodriguez,PIT,RF/1B/LF,22.0,699014,99.0,93.0,105.0,101.0,95.0
2270,Canon Reeder,PIT,CF/LF/RF,22.5,822165,,,,,
2271,Bralyn Brazoban,PIT,CF/RF/LF,19.2,815923,,,,,
2272,Edgar Walker,PIT,RF/CF/LF,18.0,825725,,,,,
2273,Gabriel R. Rodriguez,PIT,CF/RF/LF,18.1,829712,,,,,
2274,Brendan Donovan,STL,2B/LF/3B,28.8,680977,,,,92.0,115.0
2275,Ivan Herrera,STL,C,25.4,671056,104.0,115.0,112.0,96.0,106.0
2276,Alec Burleson,STL,LF/RF/1B,26.9,676475,,,,93.0,121.0
2277,Willson Contreras,STL,1B,33.5,575929,,,,85.0,117.0
2278,Masyn Winn,STL,SS,23.6,691026,102.0,106.0,101.0,109.0,118.0
2279,Lars Nootbaar,STL,RF/LF/CF,28.2,663457,97.0,,,85.0,118.0
2280,Nolan Arenado,STL,3B,34.6,571448,,,,84.0,114.0
2281,Pedro Pages,STL,C,27.1,686780,101.0,110.0,108.0,86.0,106.0
2282,Victor Scott II,STL,CF,24.7,687363,100.0,104.0,90.0,129.0,120.0
2283,Yohel Pozo,STL,C/1B,28.4,650968,111.0,108.0,106.0,84.0,88.0
2284,Nolan Gorman,STL,2B/3B/1B,25.5,669357,99.0,,,82.0,111.0
2285,Jose Fermin,STL,2B/3B/LF,26.6,665877,102.0,156.0,100.0,108.0,100.0
2286,Jordan Walker,STL,RF/LF,23.5,691023,101.0,95.0,105.0,97.0,115.0
2287,Jimmy Crooks III,STL,C,24.3,699625,101.0,94.0,106.0,89.0,104.0
2288,Leonardo Bernal,STL,C,21.7,699024,103.0,103.0,94.0,96.0,103.0
2289,Carlos Linarez,STL,C/1B,24.0,701800,98.0,87.0,94.0,87.0,
2290,Graysen Tarlow,STL,C,24.3,815104,100.0,104.0,84.0,84.0,77.0
2291,Ryan Campos,STL,C,23.0,701481,101.0,117.0,89.0,101.0,100.0
2292,Chase Adkison,STL,C/1B,25.4,801187,101.0,121.0,88.0,84.0,
2293,Rainiel Rodriguez,STL,C,18.8,823787,98.0,109.0,137.0,93.0,105.0
2294,Sammy Hernandez,STL,C/1B,21.4,803679,102.0,104.0,87.0,98.0,92.0
2295,Heriberto Caraballo,STL,C/1B,20.7,812430,99.0,,,,
2296,Chase Heath,STL,C,22.3,800840,100.0,,,,
2297,Juan Rujano,STL,C,17.9,829794,,,,,
2298,Juan Pablo Cabrera,STL,C/1B,19.0,823651,,,,,
2299,Blaze Jordan,STL,1B/3B,22.9,691458,100.0,109.0,108.0,87.0,111.0
2300,Matt Lloyd,STL,1B/LF,29.6,651016,101.0,105.0,106.0,96.0,88.0
2301,Trey Paige,STL,1B/3B,25.0,813852,101.0,95.0,92.0,97.0,98.0
2302,Trey Paige,STL,1B/3B,25.0,813852,101.0,95.0,92.0,97.0,98.0
2303,Josh Kross,STL,1B/C,22.8,811339,98.0,90.0,118.0,88.0,103.0
2304,Johnfrank Salazar,STL,1B/3B/2B,22.2,692564,105.0,104.0,83.0,101.0,78.0
2305,Jack Gurevitch,STL,1B,21.7,813668,99.0,,,,
2306,Bryan Torres,STL,2B/RF/LF,28.3,663494,104.0,127.0,85.0,106.0,95.0
2307,Noah Mendlinger,STL,2B/RF/LF,25.2,702331,104.0,139.0,80.0,94.0,105.0
2308,Tre Richardson,STL,2B/SS,23.9,693832,100.0,105.0,91.0,115.0,92.0
2309,Christian Martin,STL,2B/3B/LF,22.8,802353,100.0,113.0,82.0,111.0,93.0
2310,Jonathan Mejia,STL,2B/SS,20.6,703158,93.0,97.0,96.0,119.0,82.0
2311,Bracewell Taveras,STL,2B/3B,19.4,808145,,,,,
2312,Yeferson Portolatin,STL,2B/3B/SS,17.9,829788,,,,,
2313,Cesar Prieto,STL,3B/SS/2B,26.5,693409,110.0,106.0,92.0,101.0,115.0
2314,Ramon Mendoza,STL,3B/2B/LF,25.2,680636,99.0,109.0,104.0,87.0,102.0
2315,Dakota Harris,STL,3B/2B/1B,23.7,703766,107.0,91.0,95.0,106.0,105.0
2316,Jacob Buchberger,STL,3B/LF/1B,28.1,689750,99.0,99.0,103.0,103.0,
2317,Deniel Ortiz,STL,3B/1B,21.2,811765,106.0,100.0,115.0,117.0,104.0
2318,Cade McGee,STL,3B/2B/SS,22.8,801629,97.0,104.0,101.0,113.0,89.0
2319,Michael Dattalo,STL,3B/1B,21.8,809633,104.0,,,,
2320,Edward Guribe,STL,3B,19.0,821025,,,,,
2321,Thomas Saggese,STL,SS/2B/3B,23.6,695336,104.0,93.0,101.0,97.0,114.0
2322,JJ Wetherholt,STL,SS/2B/3B,23.1,802139,102.0,121.0,106.0,104.0,105.0
2323,Brody Moore,STL,SS/2B/3B,25.3,690914,104.0,94.0,75.0,104.0,101.0
2324,Jon Jon Gazdar,STL,SS/2B/3B,23.7,822501,105.0,123.0,85.0,102.0,105.0
2325,Jeremy Rivas,STL,SS/2B,22.7,692405,99.0,93.0,92.0,108.0,112.0
2326,Jesus Baez,STL,SS/3B/2B,20.7,800305,101.0,106.0,112.0,98.0,98.0
2327,Anyelo Encarnacion,STL,SS/3B/2B,21.8,699031,94.0,98.0,104.0,109.0,106.0
2328,Ryan Mitchell,STL,SS/2B/CF,18.8,815829,,,,,
2329,Jalin Flores,STL,SS/3B,22.3,703602,98.0,,,87.0,
2330,Ryan Weingartner,STL,SS/2B,21.3,805550,97.0,,,,
2331,Yairo Padilla,STL,SS,18.4,821107,,,,,
2332,Yancel Guerrero,STL,SS/3B/1B,21.5,699026,,,,,
2333,Sebastian Dos Santos,STL,SS/2B,17.8,829741,,,,,
2334,Miguel E. Hernandez,STL,SS,17.4,829791,,,,,
2335,Matt Koperniak,STL,RF/LF/CF,27.7,689288,102.0,99.0,96.0,94.0,111.0
2336,Nathan Church,STL,CF/RF/LF,25.3,701675,105.0,120.0,98.0,105.0,111.0
2337,Mike Siani,STL,CF/LF/RF,26.3,672279,96.0,102.0,88.0,113.0,114.0
2338,Joshua Baez,STL,RF/CF/LF,22.4,695491,102.0,97.0,122.0,131.0,104.0
2339,Chase Davis,STL,CF/RF/LF,23.9,690971,98.0,102.0,100.0,92.0,104.0
2340,Mike Antico,STL,LF/RF/F,27.7,690443,104.0,94.0,101.0,119.0,102.0
2341,Travis Honeyman,STL,CF/LF/RF,24.1,802469,104.0,109.0,88.0,97.0,92.0
2342,Miguel Ugueto,STL,CF/RF/LF,23.2,692568,105.0,92.0,91.0,115.0,81.0
2343,Zach Levenson,STL,CF/LF/RF,23.7,804241,102.0,105.0,105.0,97.0,101.0
2344,Ian Petrutz,STL,LF/RF/CF,23.2,814413,103.0,116.0,92.0,94.0,94.0
2345,Won-Bin Cho,STL,CF/RF/LF,22.2,800231,99.0,99.0,96.0,115.0,102.0
2346,Jose Cordoba,STL,RF/LF/CF,22.8,692390,102.0,99.0,100.0,115.0,78.0
2347,Yordalin Pena,STL,CF/RF/LF,21.1,800266,104.0,88.0,102.0,123.0,102.0
2348,Jose R. Suarez,STL,RF/LF,21.2,699027,101.0,89.0,95.0,108.0,95.0
2349,Matthew Miura,STL,CF/LF/RF,22.1,834681,103.0,,,,
2350,Luis Pino,STL,LF/RF/CF,21.7,700720,93.0,97.0,114.0,95.0,94.0
2351,Royelny Strop,STL,CF/LF/RF,17.4,829062,,,,,
2352,Yaxson Lucena,STL,RF/LF,18.3,821164,,,,,
2353,Kenly Hunter,STL,CF/RF/LF,17.5,829077,,,,,
2354,Facundo Velasquez,STL,CF/LF/RF,19.8,808278,,,,,
2355,Andru Arthur,STL,CF/LF/RF,20.0,808504,,,,,
2356,Cristofer Lebron,STL,CF/LF/2B,18.6,821036,,,,,
2357,Fernando Tatis Jr.,SD,RF,26.8,665487,,,,104.0,120.0
2358,Jackson Merrill,SD,CF,22.5,701538,105.0,109.0,106.0,95.0,111.0
2359,Manny Machado,SD,3B,33.3,592518,,,,96.0,128.0
2360,Gavin Sheets,SD,1B/LF/RF,29.5,657757,,,,91.0,124.0
2361,Xander Bogaerts,SD,SS/2B,33.1,593428,,,,90.0,122.0
2362,Jake Cronenworth,SD,2B/1B/SS,31.8,630105,,,,84.0,123.0
2363,Bryce Johnson,SD,CF/RF/LF,30.0,669369,103.0,102.0,93.0,116.0,106.0
2364,Freddy Fermin,SD,C,30.5,666023,,,,81.0,103.0
2365,Tirso Ornelas,SD,LF/RF/CF,25.6,672359,102.0,108.0,106.0,92.0,104.0
2366,Luis Campusano,SD,C/1B,27.1,669134,104.0,114.0,122.0,84.0,104.0
2367,Mason McCoy,SD,SS/2B/3B,30.6,669200,100.0,97.0,97.0,112.0,111.0
2368,Will Wagner,SD,2B/1B/3B,27.3,695238,105.0,117.0,94.0,91.0,99.0
2369,Clay Dungan,SD,2B/SS/CF,29.4,687867,103.0,102.0,93.0,113.0,117.0
2370,Elias Diaz,SD,C,35.0,553869,,,,81.0,106.0
2371,Ramon Laureano,SD,RF/LF/CF,31.3,657656,99.0,,,100.0,115.0
2372,Rodolfo Duran,SD,C,27.7,660710,105.0,95.0,108.0,92.0,88.0
2373,Eli Wilson,SD,C,27.3,670250,101.0,102.0,,90.0,
2374,Ethan Salas,SD,C,19.4,806956,100.0,101.0,104.0,97.0,
2375,Oswaldo Linares,SD,C,22.5,692021,99.0,102.0,93.0,88.0,78.0
2376,Lamar King Jr.,SD,C/1B,21.9,702601,103.0,99.0,99.0,108.0,106.0
2377,Carlos Eduardo Rodriguez,SD,C/1B,22.5,692025,100.0,,108.0,93.0,
2378,Brendan Durfee,SD,C/1B,24.3,826545,100.0,91.0,97.0,79.0,93.0
2379,Ty Harvey,SD,C,19.3,829210,,,,,
2380,Truitt Madonna,SD,C,18.6,833008,94.0,,,,
2381,Yoiber Ocopio,SD,C/1B,21.2,808060,95.0,,,,
2382,Jesus Castro,SD,C/1B,21.3,703305,,,,,
2383,Alcides Hernandez,SD,C,20.5,815584,,,,,
2384,Isaac Ponce,SD,C/1B,19.0,821784,,,,,
2385,Romeo Sanabria,SD,1B,23.5,703804,103.0,98.0,99.0,86.0,109.0
2386,Jack Costello,SD,1B/LF/RF,24.5,694320,102.0,101.0,101.0,96.0,105.0
2387,Luke Cantwell,SD,1B,22.8,822877,,,,,
2388,Kale Fountain,SD,1B/3B,20.2,806495,100.0,,,115.0,
2389,Marcos Castanon,SD,2B/3B/1B,26.6,676203,104.0,93.0,104.0,86.0,111.0
2390,Ripken Reyes,SD,2B/SS/LF,28.6,685341,109.0,124.0,83.0,98.0,100.0
2391,Anthony Vilar,SD,2B/C/SS,26.6,681036,98.0,103.0,97.0,101.0,94.0
2392,Dylan Grego,SD,2B/SS/3B,21.6,834966,102.0,,,95.0,
2393,Luis A. De Leon,SD,2B/LF,19.8,808029,,,,,
2394,Darian Castillo,SD,2B/RF/CF,19.1,821789,,,,,
2395,Abraham Bastidas,SD,2B/3B/1B,19.0,832705,,,,,
2396,Zach Evans,SD,3B/2B/1B,23.3,828473,101.0,103.0,90.0,97.0,111.0
2397,Rosman Verdugo,SD,3B/2B,20.8,698916,96.0,97.0,104.0,95.0,106.0
2398,Kerrington Cross,SD,3B/1B,23.6,701136,,,,,
2399,Justin DeCriscio,SD,3B/2B/SS,22.6,813664,,,,,
2400,Deivid Coronil,SD,3B/SS,18.1,829060,,,,,
2401,Eduarlin Tejeda,SD,3B/LF/2B,20.7,808355,,,,,
2402,Francisco Acuna,SD,SS/2B/3B,25.8,672696,100.0,104.0,94.0,105.0,99.0
2403,Ryan G. Jackson,SD,SS/3B/2B,23.9,810838,100.0,119.0,91.0,99.0,118.0
2404,Jorge Quintana,SD,SS/3B,18.6,815894,97.0,,,129.0,
2405,Yimy Tovar,SD,SS/2B,19.6,811602,,,,,
2406,Jhoan De La Cruz,SD,SS/2B/3B,18.0,829063,,,,,
2407,Jose Verdugo,SD,SS/2B,18.1,825269,,,,,
2408,Yonathan Perlaza,SD,RF/LF,27.0,666632,101.0,101.0,108.0,99.0,113.0
2409,Albert Fabian,SD,LF/RF/1B,23.9,683546,106.0,94.0,106.0,91.0,
2410,Braedon Karpathios,SD,RF/CF/LF,22.4,701682,98.0,107.0,102.0,95.0,107.0
2411,Kaden Hollow,SD,LF/1B,24.6,687701,101.0,116.0,94.0,86.0,94.0
2412,Nerwilian Cedeno,SD,CF/2B/SS,23.6,683481,103.0,90.0,101.0,108.0,90.0
2413,Kai Murphy,SD,LF/CF/RF,25.2,687625,102.0,100.0,90.0,99.0,101.0
2414,Tyler Robertson,SD,CF/RF/LF,25.7,805234,102.0,86.0,104.0,123.0,
2415,Kavares Tears,SD,RF/CF/1B,23.2,701837,98.0,93.0,108.0,92.0,115.0
2416,Kasen Wells,SD,CF/LF/RF,22.2,703673,102.0,112.0,90.0,124.0,95.0
2417,Alex McCoy,SD,LF/RF/CF,23.7,801932,100.0,91.0,112.0,118.0,82.0
2418,Sean Barnett,SD,RF/LF/RP,22.4,826141,96.0,90.0,97.0,94.0,84.0
2419,Kai Roberts,SD,CF/LF/RF,24.6,805956,97.0,100.0,87.0,125.0,90.0
2420,Ryan Wideman,SD,CF,22.0,834240,100.0,,,127.0,
2421,Donte Grant,SD,CF/RF/LF,21.2,815579,,,,,
2422,Moises Valdez,SD,CF,19.9,814229,,,,,
2423,Fabian Alcantara,SD,RF/CF/LF,19.9,820925,,,,,
2424,Santiago Contreras,SD,LF/RF/CF,20.2,808493,,,,,
2425,Eddson Martinez,SD,LF/RF/CF,18.2,821647,,,,,
2426,Sean Barnett,SD,RF/LF/RP,22.4,826141,96.0,90.0,97.0,94.0,84.0
2427,Jung Hoo Lee,SF,CF,27.2,808982,,,,96.0,117.0
2428,Willy Adames,SF,SS,30.2,642715,,,,98.0,130.0
2429,Rafael Devers,SF,1B,29.0,646240,,,,90.0,133.0
2430,Matt Chapman,SF,3B,32.5,656305,,,,95.0,121.0
2431,Heliot Ramos,SF,LF/RF,26.2,671218,103.0,93.0,121.0,98.0,124.0
2432,Bryce Eldridge,SF,1B,21.0,805811,100.0,91.0,122.0,85.0,102.0
2433,Casey Schmitt,SF,2B/3B/SS,26.7,669477,105.0,92.0,102.0,91.0,106.0
2434,Patrick Bailey,SF,C,26.4,672275,103.0,,,88.0,115.0
2435,Luis Matos,SF,RF/CF/LF,23.8,682641,106.0,116.0,111.0,100.0,107.0
2436,Andrew Knizner,SF,C,30.7,668800,99.0,111.0,,82.0,86.0
2437,Jerar Encarnacion,SF,RF/LF/1B,28.0,666464,101.0,95.0,116.0,90.0,85.0
2438,Christian Koss,SF,2B/3B/SS,27.8,683766,104.0,90.0,99.0,106.0,99.0
2439,Drew Gilbert,SF,CF/RF/LF,25.1,687551,98.0,108.0,112.0,95.0,104.0
2440,Tom Murphy,SF,C,34.6,608596,,,,88.0,
2441,Jesus E. Rodriguez,SF,C/3B,23.5,683679,109.0,111.0,94.0,102.0,109.0
2442,Zach Morgan,SF,C/1B,25.6,681439,103.0,109.0,97.0,91.0,
2443,Drew Cavanaugh,SF,C,23.8,701852,98.0,106.0,108.0,92.0,94.0
2444,Adrian Sugastey,SF,C,23.0,692368,105.0,108.0,95.0,89.0,92.0
2445,Onil Perez,SF,C,23.1,692366,103.0,116.0,89.0,108.0,86.0
2446,Luke Shliger,SF,C,24.1,807740,99.0,107.0,93.0,101.0,81.0
2447,Ty Hanchey,SF,C,25.9,800643,103.0,105.0,97.0,90.0,
2448,Fernando Gonzalez,SF,C,23.9,692232,103.0,,,81.0,
2449,Rod Barajas Jr.,SF,C,21.3,805371,,,,,
2450,Juan M. Perez,SF,C,21.1,800327,98.0,93.0,80.0,87.0,80.0
2451,Yohendry Sanchez,SF,C,19.0,815921,,,,,
2452,Santiago Camacho,SF,C,18.8,821666,,,,,
2453,Victor Bericoto,SF,1B/RF,23.9,682674,101.0,96.0,106.0,87.0,104.0
2454,Charlie Szykowny,SF,1B/3B,25.3,805126,104.0,97.0,107.0,93.0,107.0
2455,Jack Payton,SF,1B/RF/LF,24.2,694552,100.0,99.0,105.0,93.0,88.0
2456,Jakob Christian,SF,1B/RF/LF,23.1,814451,100.0,89.0,114.0,104.0,96.0
2457,Robert Hipwell,SF,1B/3B,22.7,813771,95.0,102.0,117.0,92.0,106.0
2458,Angel Guzman,SF,1B/LF/RF,20.0,808401,,,,,
2459,Jeremiah Jenkins,SF,1B,22.5,815877,102.0,98.0,105.0,86.0,91.0
2460,Franco Willias,SF,1B/LF/2B,20.6,814293,,,,,
2461,Evan Estevez,SF,1B/RF/LF,18.2,821620,,,,,
2462,Tyler Fitzgerald,SF,2B/RF/SS,28.1,666149,101.0,90.0,102.0,106.0,116.0
2463,Nate Furman,SF,2B/3B,24.3,801501,104.0,133.0,95.0,101.0,
2464,Diego Velasquez,SF,2B/SS,22.1,694196,103.0,117.0,89.0,101.0,110.0
2465,Jean Carlos Sio,SF,2B/SS/3B,21.6,805117,104.0,114.0,97.0,103.0,112.0
2466,Zander Darby,SF,2B/3B/1B,22.9,801592,100.0,106.0,110.0,102.0,96.0
2467,Quinn McDaniel,SF,2B/LF/CF,23.1,814194,100.0,95.0,102.0,109.0,106.0
2468,Jose J. Ramos,SF,2B/SS/RF,23.0,692374,95.0,106.0,99.0,117.0,83.0
2469,Ryan Reckley,SF,2B/RF/LF,21.2,703144,98.0,95.0,91.0,102.0,
2470,Dario Reynoso,SF,2B/3B/SS,20.6,814294,95.0,,,,
2471,Yulian Barreto,SF,2B/SS/3B,18.1,829905,,,,,
2472,Yosneiker Rivas,SF,2B/3B,20.1,808380,,,,,
2473,Dayson Croes,SF,3B/2B,26.1,806401,107.0,114.0,94.0,87.0,117.0
2474,Devin Mann,SF,3B/1B/2B,28.7,669471,100.0,104.0,97.0,85.0,86.0
2475,Thomas Gavello,SF,3B/LF/2B,24.4,687284,94.0,94.0,108.0,99.0,102.0
2476,Sabin Ceballos,SF,3B/1B,23.2,694754,101.0,112.0,95.0,89.0,106.0
2477,Parks Harber,SF,3B/1B/LF,24.1,692238,102.0,103.0,,98.0,93.0
2478,Cole Foster,SF,3B/SS/2B,24.1,694369,98.0,87.0,99.0,96.0,80.0
2479,Walker Martin,SF,3B/SS,21.7,806152,97.0,99.0,107.0,101.0,105.0
2480,Isaiah Barkett,SF,3B/SS/2B,22.0,701373,,,,,
2481,Maui Ahuna,SF,SS/2B,23.6,694757,97.0,98.0,98.0,110.0,
2482,Aeverson Arteaga,SF,SS,22.6,692348,100.0,90.0,96.0,93.0,109.0
2483,Gavin Kilen,SF,SS/2B,21.6,702264,,,,,
2484,Lorenzo Meola,SF,SS,21.9,823768,100.0,,,,
2485,Josuar Gonzalez,SF,SS,18.1,829034,,,,,
2486,Jhonny Level,SF,SS/2B,18.6,815929,102.0,,,109.0,
2487,Anthony Marquez,SF,SS,19.1,821645,,,,,
2488,Wade Meckler,SF,CF/LF/2B,25.5,685133,107.0,116.0,80.0,98.0,97.0
2489,Grant McCray,SF,CF/RF/LF,24.9,687529,100.0,94.0,102.0,118.0,121.0
2490,Marco Luciano,SF,LF/1B,24.1,682617,93.0,101.0,111.0,93.0,108.0
2491,Turner Hill,SF,CF/LF/RF,26.6,806367,104.0,136.0,91.0,116.0,96.0
2492,Hunter Bishop,SF,RF/LF/CF,27.2,666183,101.0,86.0,101.0,108.0,91.0
2493,Bo Davidson,SF,CF,23.3,815589,103.0,102.0,112.0,107.0,102.0
2494,Jonah Cox,SF,CF/LF/RF,24.2,813841,103.0,94.0,97.0,138.0,112.0
2495,Scott Bandura,SF,LF/RF,24.3,814154,102.0,101.0,98.0,118.0,106.0
2496,Carter Howell,SF,CF/RF/LF,26.7,800765,101.0,103.0,97.0,101.0,107.0
2497,Dakota Jordan,SF,CF,22.5,702607,103.0,92.0,112.0,119.0,90.0
2498,Lisbel Diaz,SF,LF/CF/RF,20.3,815464,104.0,94.0,103.0,111.0,114.0
2499,Carlos E. Gutierrez,SF,RF/LF,21.2,806872,104.0,119.0,97.0,111.0,84.0
2500,Trevor Cohen,SF,CF/RF/LF,22.0,701906,104.0,,,108.0,
2501,Damian Bravo,SF,LF/RF,22.2,809720,106.0,,,90.0,
2502,Alexander Suarez,SF,LF/RF/CF,23.9,683665,103.0,84.0,104.0,119.0,
2503,Rayner Arias,SF,LF/RF/CF,19.8,806976,,,,,
2504,Jose Astudillo,SF,LF/2B/CF,21.7,698973,104.0,,,,
2505,Cam Maldonado,SF,RF/LF,22.0,809686,100.0,,,,
2506,Jose Ortiz,SF,RF/CF/LF,20.7,806176,100.0,,,,
2507,Djean Macares,SF,CF,17.5,829079,,,,,
2508,Oliver Tejada,SF,RF/LF/CF,18.9,821762,,,,,
2509,Carlos Concepcion,SF,RF/LF,19.8,808393,,,,,
